Filename,cA3_Energy,cA3_Entropy,cD3_Energy,cD3_Entropy,cD2_Energy,cD2_Entropy,cD1_Energy,cD1_Entropy,Label
2_jackson_7.wav,31.321064,4.932567,3.4111173,4.8889976,0.12278537,5.697279,0.119827785,5.97431,2
2_jackson_8.wav,9.00784,4.941358,0.4887022,5.042809,0.44954348,5.3067193,0.30561468,6.120601,2
2_jackson_9.wav,29.210918,5.0219274,3.0604033,4.9980273,0.27135903,5.45683,0.24030119,6.180085,2
2_lucas_0.wav,6.990002,4.0254974,0.5738049,4.055512,0.23296802,4.703879,0.57592565,4.692878,2
2_lucas_1.wav,6.3804154,4.372953,0.41206008,4.208229,0.092426814,5.2650003,0.18499658,5.2143717,2
2_lucas_10.wav,5.269139,4.2083645,0.4594351,4.2505503,0.42767626,4.0850716,0.32188877,5.126685,2
2_lucas_11.wav,9.23342,4.2781067,0.8886016,4.362185,1.4435097,4.485954,0.9541969,5.4692836,2
2_lucas_12.wav,14.020566,4.4305153,2.2238338,4.3632717,1.2075121,4.5027795,0.8303043,5.4999156,2
2_lucas_13.wav,11.168518,4.2984824,1.6451694,4.1225686,0.53996044,4.5251536,0.38168687,5.38251,2
2_lucas_14.wav,9.137609,4.354624,1.5182022,4.364766,0.5849401,4.6323886,0.65929747,5.5309324,2
2_lucas_15.wav,8.955838,4.4615703,1.1701086,4.3558235,0.5802106,4.691866,0.47691855,5.540825,2
2_lucas_16.wav,11.782676,4.4390903,2.0878892,4.396051,0.6250486,4.578268,0.6507833,5.431918,2
2_lucas_17.wav,9.7779875,4.507711,0.82161665,4.533118,0.37959194,5.0374393,0.30696902,5.716485,2
2_lucas_18.wav,11.833719,4.364451,1.0440964,4.33624,0.8720579,4.507203,0.76041365,5.5008025,2
2_lucas_19.wav,17.80266,4.5036416,2.599596,4.3460317,1.185497,4.6478505,1.6507276,5.255903,2
2_lucas_2.wav,6.9494033,4.4444,0.3950988,4.209773,0.0646737,4.8627796,0.13636914,4.8485794,2
2_lucas_20.wav,11.220528,4.595042,1.3526016,4.517101,1.1012038,4.3171105,0.467473,5.2712507,2
2_lucas_21.wav,12.154459,4.5246916,0.99423385,4.3996515,0.85308146,4.721919,0.7947417,5.596446,2
2_lucas_22.wav,7.5666823,4.4277987,0.76856786,4.4159646,0.36845416,4.655781,0.5528194,4.965401,2
2_lucas_23.wav,19.589458,4.448197,2.0143132,4.4726477,1.4579393,4.5840425,0.82591486,5.239888,2
2_lucas_24.wav,7.324556,4.2483826,1.3985406,4.057107,0.74161834,4.450019,0.3558679,5.469639,2
2_lucas_25.wav,14.151016,4.4208665,2.2379546,4.363374,0.781808,4.7007737,0.48196024,5.4925365,2
2_lucas_26.wav,7.601413,4.4089046,1.2034986,4.3722377,0.19333923,4.8622756,0.123107895,5.3109145,2
2_lucas_27.wav,8.947048,4.5673056,0.81573415,4.5240993,0.623878,4.6218467,0.35205123,5.580413,2
2_lucas_28.wav,7.567234,4.3408318,0.9103677,4.425705,0.52769464,4.818476,0.3627068,5.66702,2
2_lucas_29.wav,10.972535,4.4995193,0.85076034,4.4768353,0.86233306,4.6303873,0.76224273,5.3160496,2
2_lucas_3.wav,4.670612,4.3597584,0.33473235,4.3810563,0.15195364,5.3011227,0.12260284,5.558069,2
2_lucas_30.wav,12.361605,4.5118876,1.3406001,4.5456142,0.99455124,4.755453,1.1973585,5.2137313,2
2_lucas_31.wav,11.248568,4.448248,1.1593734,4.286958,0.20679462,5.267532,0.3701793,5.434992,2
2_lucas_32.wav,4.4773226,4.3255105,0.48226598,4.170022,0.21534154,4.7116137,0.117346294,5.4213405,2
2_lucas_33.wav,8.51688,4.4244294,1.2477918,4.3981323,0.37425414,4.847561,0.554151,5.0139723,2
2_lucas_34.wav,4.3153257,4.7323937,0.17963594,4.7279606,0.11878214,4.985836,0.16702572,5.055359,2
2_lucas_35.wav,9.361078,4.2976007,1.1656039,4.334799,0.69074976,4.4375505,0.45243886,5.5130067,2
2_lucas_36.wav,10.250029,4.3891225,0.7880954,4.417783,1.0895481,4.3867626,1.5702932,5.1623764,2
2_lucas_37.wav,7.1797037,4.454938,0.6795761,4.276169,0.2474527,5.0461235,0.30897176,5.54961,2
2_lucas_38.wav,5.9950385,4.703431,0.35065487,4.6500416,0.32381013,4.4471374,0.2627134,5.4229603,2
2_lucas_39.wav,11.745079,4.339191,1.4155267,4.423937,0.6322099,4.6005077,0.6778132,5.1562734,2
2_lucas_4.wav,6.847237,4.2671833,0.41484046,4.2785664,0.25849777,5.0642405,0.5163485,5.2321477,2
2_lucas_40.wav,6.273018,4.5394945,0.93060625,4.4145164,0.46347374,4.738104,0.4113182,5.549149,2
2_lucas_41.wav,11.495502,4.695679,1.3960569,4.6523747,1.0332179,4.9579744,0.86422443,5.547596,2
2_lucas_42.wav,14.227587,4.5188956,2.0935292,4.551691,1.3917251,4.724113,1.3275594,5.476088,2
2_lucas_43.wav,9.239963,4.5587077,1.1327592,4.512601,0.36583894,5.0515656,0.3483947,5.427946,2
2_lucas_44.wav,9.72917,4.811184,0.7898443,4.595168,0.29246798,4.820434,0.29114726,5.477524,2
2_lucas_45.wav,10.015066,4.9651384,0.75246835,4.8047037,0.35365802,5.268167,0.70610577,4.981668,2
2_lucas_46.wav,9.97755,4.4539638,0.74825054,4.4371834,0.54971206,4.4982905,0.57619464,5.13757,2
2_lucas_47.wav,15.32877,4.7348723,1.4948587,4.7092004,0.40513313,4.865474,0.36928773,5.4553237,2
2_lucas_48.wav,10.874283,4.87646,1.0318918,4.765405,0.44592106,5.0870953,0.36092854,5.712406,2
2_lucas_49.wav,12.982283,4.7688146,1.2528721,4.6171336,0.45155367,4.8941226,0.66415745,5.423268,2
2_lucas_5.wav,10.304995,4.377597,0.87884,4.3366723,0.10973436,4.9547806,0.13369954,5.3399763,2
2_lucas_6.wav,9.483619,4.5027976,0.7402158,4.3485794,0.12503096,5.1215906,0.14779477,5.2584367,2
2_lucas_7.wav,6.1106853,4.3709426,0.7868955,4.1748357,0.25880724,4.7913003,0.25905475,5.3624477,2
2_lucas_8.wav,9.296737,4.515628,1.8996856,4.130613,0.5122225,4.6309,0.276095,5.5477133,2
2_lucas_9.wav,7.7337804,4.511781,0.537547,4.4882784,0.50654596,4.6674814,0.35932177,5.2635984,2
2_nicolas_0.wav,9.402773,4.4559083,0.51239586,4.158657,0.030374713,5.3422422,0.09374447,6.0093207,2
2_nicolas_1.wav,7.0667953,4.5544343,0.4129848,4.372742,0.022026116,5.519266,0.04213038,6.5021534,2
2_nicolas_10.wav,17.305477,4.1302733,1.4511069,3.9627857,0.057408005,5.065321,0.13426287,5.534462,2
2_nicolas_11.wav,6.2211924,4.50934,0.37129846,4.1596274,0.036361665,5.286518,0.07857521,6.0942373,2
2_nicolas_12.wav,5.9766335,4.6330385,0.22718857,4.5106816,0.016776131,5.2038603,0.03233958,6.547807,2
2_nicolas_13.wav,7.8921194,4.586089,0.31633666,4.350312,0.044758365,4.4437814,0.062128175,6.19846,2
2_nicolas_14.wav,2.7535982,4.4642305,0.16154401,4.2597756,0.033280164,5.1418877,0.1405572,5.553156,2
2_nicolas_15.wav,9.8680315,4.5738173,0.5830431,4.286359,0.041359045,5.4778605,0.13642466,5.671959,2
2_nicolas_16.wav,4.0649405,4.4538364,0.20227526,4.285018,0.026252534,5.2019434,0.08973032,6.0485444,2
2_nicolas_17.wav,6.0276814,4.4073057,0.41241372,4.35646,0.03381686,5.1042657,0.068650916,6.0886555,2
2_nicolas_18.wav,7.328816,4.8029604,0.45560163,4.444392,0.020830022,5.8881044,0.07110957,6.511178,2
2_nicolas_19.wav,1.8833715,4.727441,0.06982695,4.52555,0.008209957,5.3947554,0.028973853,6.5127087,2
2_nicolas_2.wav,7.795414,4.6540403,0.5053464,4.4984145,0.029255126,5.6583023,0.06604454,6.5429893,2
2_nicolas_20.wav,4.9149084,4.295391,0.2099385,4.109281,0.023347326,5.225989,0.11765778,5.645767,2
2_nicolas_21.wav,1.8670514,4.386515,0.046600487,4.330062,0.004478758,5.172139,0.023629349,6.2031803,2
2_nicolas_22.wav,1.8312112,4.6715326,0.05304109,4.646359,0.024670832,5.4482102,0.18730053,5.305809,2
2_nicolas_23.wav,1.5763857,4.3719854,0.056276776,4.342574,0.004767023,5.20411,0.022567188,6.2302713,2
2_nicolas_24.wav,1.4180166,4.623866,0.03774992,4.6243033,0.0050746286,5.3563795,0.025998976,6.3308744,2
2_nicolas_25.wav,3.1297035,4.6914907,0.15406713,4.482685,0.015810467,5.7515936,0.05519885,6.553607,2
2_nicolas_26.wav,2.821073,4.745226,0.10452488,4.639373,0.009702814,5.560333,0.03266311,6.625372,2
2_nicolas_27.wav,5.016713,4.4910517,0.2920601,4.130009,0.011290234,5.3189397,0.027634613,6.417243,2
2_nicolas_28.wav,3.5661077,4.708916,0.12677751,4.498338,0.013812545,5.7692947,0.055626158,6.70851,2
2_nicolas_29.wav,5.739603,4.7299047,0.18780273,4.741678,0.01391005,5.5314918,0.037776925,6.6771536,2
2_nicolas_3.wav,5.723366,4.6175394,0.34556895,4.525208,0.010321401,5.4008036,0.028102728,6.4688635,2
2_nicolas_30.wav,4.4107485,4.2410283,0.22709674,4.065642,0.019570012,5.2574625,0.041944697,6.378196,2
2_nicolas_31.wav,1.6012889,4.415384,0.07762705,4.308619,0.0112900175,4.9821177,0.0244251,6.233541,2
2_nicolas_32.wav,2.5693393,4.2522945,0.10626952,4.246578,0.0075639347,5.173329,0.023984618,6.290182,2
2_nicolas_33.wav,3.3960133,4.5743713,0.107705444,4.425357,0.0068817995,5.33947,0.026461236,6.3887453,2
2_nicolas_34.wav,1.8275486,4.561189,0.083261386,4.3026724,0.020705005,5.3522882,0.06959048,6.189991,2
2_nicolas_35.wav,2.7972078,4.362208,0.16853186,4.273113,0.025671132,5.221751,0.060664274,6.402015,2
2_nicolas_36.wav,4.2412477,4.3586392,0.25409132,4.1167054,0.033737812,5.0406427,0.12158463,5.841873,2
2_nicolas_37.wav,2.3420105,4.5070004,0.08381282,4.361427,0.010953551,4.922216,0.023383535,6.259571,2
2_nicolas_38.wav,2.3224049,4.487748,0.12706225,4.264797,0.026654761,5.605569,0.05558312,6.6027584,2
2_nicolas_39.wav,3.568503,4.4590855,0.15130888,4.2129693,0.009083253,5.290225,0.025492739,6.3847494,2
2_nicolas_4.wav,2.6830883,4.5766606,0.1289452,4.583125,0.014684448,5.6914515,0.05737429,6.48891,2
2_nicolas_40.wav,11.826954,4.5125875,0.66572624,4.4457655,0.055546213,5.2754445,0.22390133,5.303696,2
2_nicolas_41.wav,5.667924,4.676115,0.30890173,4.561306,0.03081556,5.623318,0.08645384,6.2608385,2
2_nicolas_42.wav,5.3698792,4.55157,0.32516196,4.479392,0.036555722,5.3117867,0.09097183,5.693551,2
2_nicolas_43.wav,3.9311652,4.595709,0.23181029,4.2454057,0.026359353,5.3115864,0.07072835,6.1856914,2
2_nicolas_44.wav,9.811648,4.237098,0.6354493,4.4251757,0.048626043,5.2767067,0.12653731,5.335046,2
2_nicolas_45.wav,3.6535711,4.126185,0.1475316,4.121969,0.062226698,4.9380727,0.14164504,5.2370224,2
2_nicolas_46.wav,3.159339,4.3927937,0.1926812,3.938223,0.033623584,5.0280533,0.06668503,5.959733,2
2_nicolas_47.wav,8.585184,4.6118484,0.5482233,4.4014325,0.054754786,5.3885307,0.2801543,5.4398475,2
2_nicolas_48.wav,4.555209,4.705426,0.3530616,4.463812,0.050909627,5.386548,0.07801347,6.4662647,2
2_nicolas_49.wav,5.1373363,4.545411,0.33312067,4.3529058,0.07430725,5.177985,0.16757992,5.735421,2
2_nicolas_5.wav,0.9589049,4.295299,0.038047522,4.348472,0.00512731,5.2038765,0.022036634,6.2240677,2
2_nicolas_6.wav,6.3372035,4.506692,0.48706958,4.263022,0.015001139,5.059407,0.028395548,6.402376,2
2_nicolas_7.wav,8.930155,4.3842716,0.65330315,4.195033,0.036188282,5.2034335,0.12642398,5.3983974,2
2_nicolas_8.wav,5.396722,4.670392,0.24313016,4.461279,0.009646839,5.3023906,0.029856613,6.4458294,2
2_nicolas_9.wav,11.337596,4.5063734,0.7443437,4.1730423,0.09054414,5.337276,0.19959223,5.5223923,2
2_theo_0.wav,0.06735708,4.3128066,0.0038240808,4.101754,0.0015318654,4.423854,0.04291264,4.4548163,2
2_theo_1.wav,0.08315721,4.098074,0.009296067,4.039791,0.002114613,4.501836,0.021532236,4.990227,2
2_theo_10.wav,0.089176476,4.099921,0.010969412,4.069641,0.0034383605,4.4990325,0.032474797,4.519574,2
2_theo_11.wav,0.07928285,4.2959175,0.011347149,4.0850954,0.0038397878,4.568638,0.020623373,5.0237217,2
2_theo_12.wav,0.07589888,4.267108,0.009070119,4.31222,0.0022454928,4.9001255,0.025672374,5.086925,2
2_theo_13.wav,0.0826222,4.007075,0.011553241,4.1735735,0.0011952061,5.052579,0.012542893,5.1044354,2
2_theo_14.wav,0.081399225,4.0717554,0.011324175,4.1156254,0.0016811857,4.842843,0.023496417,5.193127,2
2_theo_15.wav,0.10179054,4.200679,0.017412063,4.215728,0.002113086,4.846559,0.014234899,5.320266,2
2_theo_16.wav,0.05797045,5.060626,0.002317252,5.123847,0.0010297198,5.2557654,0.028771622,5.2454944,2
2_theo_17.wav,0.07488602,4.614449,0.0052423533,4.446258,0.0011061608,5.3821907,0.008710232,5.0071554,2
2_theo_18.wav,0.123565495,4.09006,0.009937832,3.9889069,0.0031133492,4.623976,0.019867908,4.889277,2
2_theo_19.wav,0.055702545,5.18167,0.0059440522,5.356862,0.0020977326,5.9234695,0.008833944,4.8925815,2
2_theo_2.wav,0.08369011,4.439077,0.0059339344,4.430552,0.0009655343,5.0445175,0.014494703,4.794799,2
2_theo_20.wav,5.6992965,4.4655213,1.5313847,4.4474907,0.24504632,4.4309897,0.4887236,5.1620483,2
2_theo_21.wav,13.112094,4.344791,4.3692656,4.4004164,0.852738,4.642733,1.5201445,5.181137,2
2_theo_22.wav,4.234618,4.5709705,0.49015465,4.2823,0.28838524,4.8328633,0.5801488,5.498979,2
2_theo_23.wav,4.450344,4.757875,0.27274296,4.689077,0.37268886,4.789796,0.4141249,5.6091757,2
2_theo_24.wav,1.0109707,5.745482,0.056747563,5.6389976,0.012765049,6.144677,0.03200542,6.0029783,2
2_theo_25.wav,1.0304123,5.705871,0.054532144,5.5570154,0.018696006,5.7699885,0.0419676,5.739927,2
2_theo_26.wav,1.0589405,5.6918335,0.08484481,5.4552507,0.014630944,5.643425,0.027115807,5.9743257,2
2_theo_27.wav,0.35502917,5.3208437,0.020080574,5.192601,0.004320949,5.7173185,0.018191533,5.6515675,2
2_theo_28.wav,0.108677655,5.0963864,0.008848035,4.9558544,0.0014477316,5.505463,0.022909459,5.0718226,2
2_theo_29.wav,0.05705889,4.955672,0.005643204,5.040597,0.004556864,5.105401,0.05218525,5.187646,2
2_theo_3.wav,0.085084155,4.306283,0.0076070023,4.205654,0.0018501825,4.6116858,0.02274809,4.2420263,2
2_theo_30.wav,0.0922784,4.481957,0.006960315,4.3374643,0.0017080217,4.9044795,0.010926788,5.0621505,2
2_theo_31.wav,0.3288791,4.633629,0.030362085,4.6355934,0.0043102913,5.1570387,0.02217838,5.342195,2
2_theo_32.wav,0.11137132,4.57178,0.006260221,4.3201528,0.0018605706,4.9537697,0.052601792,4.8788013,2
2_theo_33.wav,0.15065923,4.6057405,0.010427954,4.3948507,0.0020369939,5.1684923,0.016591595,5.3442655,2
2_theo_34.wav,0.18521178,3.8554335,0.011612823,3.9223073,0.003797995,4.45144,0.02297398,4.4073505,2
2_theo_35.wav,0.12197957,4.54836,0.0059882337,4.2148523,0.0033362124,5.0044985,0.04366326,5.0283537,2
2_theo_36.wav,0.09048454,4.564864,0.00582147,4.3342605,0.0020528028,4.813777,0.0205508,5.0381074,2
2_theo_37.wav,0.05444075,4.509843,0.0032419055,4.1925745,0.0013692718,4.913595,0.025572442,5.067018,2
2_theo_38.wav,0.056012016,4.621488,0.0041574677,4.6389685,0.0017667728,4.931922,0.04714662,5.0475183,2
2_theo_39.wav,0.06839986,4.3534093,0.003745316,4.2950735,0.00229194,4.2090707,0.034647826,4.727828,2
2_theo_4.wav,0.06977165,4.351264,0.011357563,4.250408,0.0021848597,4.7023163,0.008795209,5.234893,2
2_theo_40.wav,0.14726901,4.1317115,0.023654703,4.071739,0.0035028504,4.773932,0.02753355,5.251147,2
2_theo_41.wav,0.21401086,4.646819,0.025967814,4.541479,0.0047402605,5.0934362,0.012790551,5.430378,2
2_theo_42.wav,0.1073781,4.009571,0.018447358,4.046791,0.002552319,4.6074586,0.010756171,5.463885,2
2_theo_43.wav,0.05669622,4.3616123,0.008585164,4.379657,0.0009971095,4.639773,0.021231038,4.512828,2
2_theo_44.wav,0.09860245,4.3220415,0.016443286,4.3429365,0.0015008252,4.6607656,0.00784371,5.190095,2
2_theo_45.wav,0.03301311,4.4707527,0.0012442095,4.539958,0.0024128156,3.0905967,0.0154439155,5.0462513,2
2_theo_46.wav,0.2044033,4.160809,0.03463493,4.3358245,0.0043565324,4.8609147,0.008696428,5.2516756,2
2_theo_47.wav,0.06892996,3.9648156,0.01486121,3.862598,0.0021975408,4.6359677,0.010403476,5.1200786,2
2_theo_48.wav,0.10246246,3.9942892,0.017638575,4.00414,0.0034248088,4.910174,0.024121474,5.2515936,2
2_theo_49.wav,0.09774715,3.9815762,0.01833788,4.3403935,0.0027055186,4.6856627,0.008473534,5.3726697,2
2_theo_5.wav,0.06470855,4.6299314,0.0073729265,4.7100334,0.0013756484,5.083555,0.02313537,4.5162272,2
2_theo_6.wav,0.20175672,4.2340765,0.017161231,4.1624217,0.0049297824,4.726245,0.020768236,4.640109,2
2_theo_7.wav,0.05623711,4.3831706,0.009013468,4.207977,0.0017165001,4.8528748,0.04170674,4.679772,2
2_theo_8.wav,0.08595346,4.4195485,0.013391349,4.3257155,0.0033535077,4.291035,0.029839924,4.6993318,2
2_theo_9.wav,0.16244999,4.020069,0.029346593,4.259371,0.0036443349,4.643791,0.046563294,4.500142,2
2_yweweler_0.wav,0.20718895,4.319888,0.024597272,4.352877,0.015775895,4.13921,0.006501714,3.8832977,2
2_yweweler_1.wav,0.09591515,4.3351464,0.011897012,4.33097,0.0019520242,5.014739,0.00057363586,5.246749,2
2_yweweler_10.wav,0.1843865,4.118609,0.028539963,4.1042957,0.025510695,3.67906,0.02091749,3.7175128,2
2_yweweler_11.wav,0.15826233,4.2521853,0.025283618,4.108448,0.0033690552,4.412781,0.0003699337,4.4618716,2
2_yweweler_12.wav,0.30712736,4.269226,0.042707495,4.2884707,0.010178005,4.2133083,0.0053082136,4.432505,2
2_yweweler_13.wav,0.2035904,4.311503,0.0407267,4.1825633,0.010643562,4.5973787,0.00436322,4.7934885,2
2_yweweler_14.wav,0.2448406,4.381154,0.034426507,4.5438824,0.015411654,4.226362,0.013435623,4.5350738,2
2_yweweler_15.wav,0.2640586,4.177122,0.040871456,4.20492,0.0149169825,3.580631,0.01176452,3.5872657,2
2_yweweler_16.wav,0.13196185,4.361469,0.016421277,4.3640423,0.0038468554,4.5230727,0.0013892668,4.546984,2
2_yweweler_17.wav,0.17326796,4.4807816,0.026699234,4.462325,0.0066295234,3.8470087,0.005083991,4.0180955,2
2_yweweler_18.wav,0.26425266,4.404557,0.04027746,4.420093,0.0056548566,3.865456,0.002187134,4.4149303,2
2_yweweler_19.wav,0.13221726,4.018381,0.025763294,4.1553164,0.010353584,3.9032936,0.004414434,3.8769262,2
2_yweweler_2.wav,0.17588055,4.0852594,0.034635585,4.067328,0.018260071,3.6478045,0.01154934,3.9073343,2
2_yweweler_20.wav,0.15114048,4.489135,0.020114448,4.536283,0.004459732,5.155464,0.0020807243,5.0635543,2
2_yweweler_21.wav,0.29084957,4.4365783,0.046384748,4.533067,0.007566871,4.3502173,0.0023636164,4.335184,2
2_yweweler_22.wav,0.1674462,4.327442,0.028103385,4.4517627,0.013371036,4.1292048,0.0084435465,4.2576733,2
2_yweweler_23.wav,0.4149282,4.409013,0.058678992,4.50292,0.036427844,4.043378,0.034655098,4.5072393,2
2_yweweler_24.wav,0.12608775,4.184477,0.01492678,4.3048058,0.008461885,3.8943155,0.006903363,4.027405,2
2_yweweler_25.wav,0.05311943,3.6494427,0.008123953,3.6851196,0.0017521448,3.6186693,0.0011721352,4.2246723,2
2_yweweler_26.wav,0.37567326,4.5375357,0.05881768,4.5314646,0.013461388,4.0448184,0.024218133,4.300541,2
2_yweweler_27.wav,0.5306783,4.5437946,0.07086646,4.6379604,0.017678406,4.1713095,0.030002754,4.547286,2
2_yweweler_28.wav,0.35565063,4.4018936,0.061413124,4.4289584,0.014544768,3.7259297,0.0103645595,4.432056,2
2_yweweler_29.wav,0.43599647,4.421332,0.07699968,4.4124393,0.014335788,4.333151,0.018932093,4.528875,2
2_yweweler_3.wav,0.19671941,3.9547737,0.037580032,3.9018574,0.011826734,3.7043455,0.048400167,3.3469849,2
2_yweweler_30.wav,0.4520103,4.248679,0.06980447,4.347662,0.006951887,4.63051,0.0016339957,4.7760563,2
2_yweweler_31.wav,0.37204105,4.312168,0.052810706,4.220061,0.0070797163,4.988178,0.0013271393,5.1168118,2
2_yweweler_32.wav,0.3721735,4.386945,0.059208635,4.4312716,0.016589522,4.6458273,0.004548993,4.639119,2
2_yweweler_33.wav,0.42440337,4.300142,0.046049513,4.374379,0.01378484,4.3504024,0.007000186,4.3405585,2
2_yweweler_34.wav,0.12625062,4.3691545,0.015989063,4.363914,0.0028278586,4.7840815,0.0016125736,4.9306216,2
2_yweweler_35.wav,0.09771386,4.2063446,0.015031289,3.988174,0.0014159703,4.617451,9.9398574e-05,4.801202,2
2_yweweler_36.wav,0.14775431,4.72945,0.016160931,4.656654,0.0025661045,5.068443,0.00427118,4.459289,2
2_yweweler_37.wav,0.1980181,4.85263,0.021580063,4.8635645,0.0034666893,5.2695494,0.0024328562,5.480814,2
2_yweweler_38.wav,0.21209688,4.7083035,0.030187184,4.679611,0.0042497385,5.327184,0.0015430641,5.4890666,2
2_yweweler_39.wav,0.15346417,4.5364428,0.021623235,4.4752874,0.00346681,5.2140975,0.0058884257,4.489984,2
2_yweweler_4.wav,0.42180485,4.010286,0.08920844,4.0541825,0.06801873,3.6607227,0.0509418,3.7976243,2
2_yweweler_40.wav,0.19707121,4.535562,0.028469978,4.57415,0.005046579,4.6674223,0.0032085765,4.8992605,2
2_yweweler_41.wav,0.22721276,4.4108386,0.027372658,4.625698,0.00407469,4.8277235,0.0029547256,5.2334847,2
2_yweweler_42.wav,0.15989506,4.292728,0.020716488,4.249782,0.0031230727,3.8105624,0.0012408566,4.4077616,2
2_yweweler_43.wav,0.22719973,4.3864837,0.02818866,4.4435983,0.0045935703,4.8369102,0.004635066,4.2629294,2
2_yweweler_44.wav,0.34658045,4.4524384,0.053674087,4.4666386,0.01249148,4.4140635,0.011777605,4.2384815,2
2_yweweler_45.wav,0.33084092,4.055767,0.060044583,4.0063148,0.028393267,3.5131664,0.027654685,3.667508,2
2_yweweler_46.wav,0.37749332,4.406673,0.06480328,4.44872,0.008973627,4.0521073,0.0045269746,3.4161575,2
2_yweweler_47.wav,0.21365875,4.179258,0.026483689,4.136133,0.0033007269,3.9488187,0.0012477387,3.624919,2
2_yweweler_48.wav,0.3780517,4.346871,0.069844626,4.3219857,0.00827278,4.3801594,0.008853057,4.038678,2
2_yweweler_49.wav,0.43542352,4.375693,0.06560567,4.362952,0.010392404,4.2375536,0.0035211875,4.4629107,2
2_yweweler_5.wav,0.21381643,4.414587,0.022674737,4.4902296,0.012500145,4.113881,0.022707075,4.727571,2
2_yweweler_6.wav,0.6688121,4.5935707,0.12125948,4.593271,0.037759583,4.2340984,0.07532187,4.431552,2
2_yweweler_7.wav,0.5015824,4.432613,0.10037429,4.3928967,0.12736084,4.1205106,0.112165675,4.1129904,2
2_yweweler_8.wav,0.32266507,4.323196,0.038887933,4.095479,0.047273718,4.3342175,0.014298598,4.530736,2
2_yweweler_9.wav,0.40951222,4.28994,0.05775173,4.3973174,0.021254146,4.644235,0.028577665,4.664254,2
3_george_0.wav,5.210208,4.8046656,0.64709413,4.8049335,0.6709494,4.9913406,1.3005204,5.471698,3
3_george_1.wav,8.996208,4.797163,0.91950685,4.724923,1.3249575,4.954679,3.3350315,5.5226464,3
3_george_10.wav,3.505008,4.9839525,0.5925385,4.7092676,0.45330197,4.804001,1.0673379,5.592009,3
3_george_11.wav,11.041188,4.752889,5.0402737,4.7289476,1.2983303,5.113338,1.7989045,5.694603,3
3_george_12.wav,5.057124,4.749383,1.3684671,4.718056,0.48520944,5.0497375,0.8432355,5.416009,3
3_george_13.wav,2.2954788,5.0454645,0.2601207,4.850543,0.55527395,5.017495,0.79051065,5.4660573,3
3_george_14.wav,2.7467337,4.818457,0.3856009,4.736733,0.39328486,5.158898,0.5749732,5.6488824,3
3_george_15.wav,4.4415708,4.8220744,0.99603355,4.824945,0.64084893,5.125001,0.90670544,5.622111,3
3_george_16.wav,4.634922,4.9031453,1.4062804,4.6977406,0.6037618,4.8023386,0.6741444,5.6674094,3
3_george_17.wav,3.486042,4.9040313,0.85271984,4.7033315,0.7810808,4.9494386,0.93005085,5.628016,3
3_george_18.wav,3.3134913,4.781745,0.8681492,4.7100983,0.39273927,4.9560895,0.40752652,5.6755495,3
3_george_19.wav,6.0662894,4.4277987,1.6988695,4.680952,1.1640399,4.933352,1.0495474,5.3914213,3
3_george_2.wav,9.505884,4.856181,1.0324469,4.7506094,0.9969445,5.076854,3.96515,5.4861064,3
3_george_20.wav,1.0699276,4.1156974,0.11749951,4.255737,0.17061305,5.0522346,0.60026073,4.8581867,3
3_george_21.wav,4.200337,4.6193447,1.787808,4.6843414,1.4896215,4.6787896,3.8091877,5.0530467,3
3_george_22.wav,5.3303356,4.581527,2.3664672,4.3399115,2.1495533,4.827116,3.6944916,5.217607,3
3_george_23.wav,0.99688524,4.294508,0.2608012,4.295907,0.12815385,4.8324666,0.22175705,5.290365,3
3_george_24.wav,3.0469651,4.604234,0.6793414,4.8382487,1.2838484,5.075658,2.4875526,5.5708437,3
3_george_25.wav,1.6750298,4.5620737,0.21659195,4.688698,0.62882453,4.7707934,2.4187636,5.0236177,3
3_george_26.wav,3.4726696,4.323916,0.46180195,4.378014,1.3086486,4.7038,2.884579,4.952784,3
3_george_27.wav,2.6633718,4.891626,0.54905844,4.7527957,0.44980004,5.0648527,1.3768477,5.5918713,3
3_george_28.wav,3.2763145,4.854002,0.33672467,4.6707067,0.6836006,4.7921386,2.5204923,5.139456,3
3_george_29.wav,4.2531834,4.6589947,1.1704135,4.758085,2.7548928,4.8979907,5.347885,5.25793,3
3_george_3.wav,6.4470935,4.90773,0.9560974,4.832288,1.6231302,5.0506964,2.5265923,5.5155554,3
3_george_30.wav,1.2507839,4.3603187,0.316043,4.6153865,0.7161739,4.669941,1.1461602,4.9877806,3
3_george_31.wav,2.01944,4.5073476,0.23489048,4.4433475,1.225279,4.696411,2.6202822,5.009219,3
3_george_32.wav,1.8586074,4.6435003,0.24506775,4.4099,1.1195508,4.5297985,1.6693807,5.26103,3
3_george_33.wav,5.0785923,4.8960276,1.2274586,4.628386,2.479638,4.9261765,4.27155,5.3206153,3
3_george_34.wav,5.128216,4.6942286,0.84802,4.6093674,2.2520704,4.9957886,2.440803,5.473248,3
3_george_35.wav,3.160496,4.641237,0.762817,4.657667,0.4570104,4.924252,0.9048921,5.141439,3
3_george_36.wav,4.308814,4.5338907,1.812416,4.3725176,1.3364573,4.6236873,1.6032236,5.11515,3
3_george_37.wav,2.2428603,4.733507,0.5084459,4.6355233,0.38616633,4.745719,0.6199641,5.253777,3
3_george_38.wav,2.2409244,4.363638,0.7939245,4.5778956,0.83605343,4.5844436,1.0063921,5.1584735,3
